STORE_ID,DATE_ID,STORE_WEEKLY_SALES,FUEL_PRICE,STORE_TEMPERATURE,UNEMPLOYMENT,CPI,MARKDOWN1,MARKDOWN2,MARKDOWN3,MARKDOWN4,MARKDOWN5,GOLD_LOADED_AT
14,2011-05-13,2004330.30,4.066,60.38,8.521,186.0719231,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-05-20,1959967.80,4.062,62.28,8.521,185.9661154,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-05-27,2080694.24,3.985,69.70,8.521,185.8603077,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-06-03,2079899.47,3.922,76.38,8.521,185.7545000,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-06-10,2132446.00,3.881,73.88,8.521,185.6486923,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-06-17,2082083.34,3.842,69.32,8.521,185.6719333,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-06-24,2069523.52,3.804,74.85,8.521,185.7919609,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-07-01,2074668.19,3.748,74.04,8.625,185.9119885,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-07-08,2063401.06,3.711,77.49,8.625,186.0320160,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-07-15,1953544.76,3.760,78.47,8.625,186.1399808,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-07-22,1882070.88,3.811,82.33,8.625,186.2177885,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-07-29,1871021.01,3.829,81.31,8.625,186.2955962,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-08-05,2066020.69,3.842,78.22,8.625,186.3734038,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-08-12,1928773.82,3.812,77.00,8.625,186.4512115,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-08-19,1896873.99,3.747,72.98,8.625,186.5093071,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-08-26,2273470.62,3.704,72.55,8.625,186.5641172,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-09-02,1750891.47,3.703,70.63,8.625,186.6189274,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-09-09,2202742.90,3.738,71.48,8.625,186.6737376,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-09-16,1864637.89,3.742,69.17,8.625,186.8024000,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-09-23,1871555.64,3.711,63.75,8.625,187.0295321,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-09-30,1809989.29,3.645,70.66,8.625,187.2566641,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-10-07,2078796.76,3.583,55.82,8.523,187.4837962,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-10-14,1890870.75,3.541,63.82,8.523,187.6917481,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-10-21,2009004.59,3.570,59.60,8.523,187.7846197,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-10-28,2056846.12,3.569,51.78,8.523,187.8774913,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-11-04,2174056.71,3.551,43.92,8.523,187.9703629,,,,,,2026-07-13 13:10:02.082 -0700
14,2011-11-11,2081534.65,3.530,47.65,8.523,188.0632345,11376.03,22505.23,1079.89,2679.33,4257.94,2026-07-13 13:10:02.082 -0700
14,2011-11-18,1969360.72,3.530,51.34,8.523,188.1983654,16308.11,749.90,273.72,2331.53,9347.00,2026-07-13 13:10:02.082 -0700
14,2011-11-25,2685351.81,3.492,48.71,8.523,188.3504000,286.52,54.00,89402.64,13.00,1915.80,2026-07-13 13:10:02.082 -0700
14,2011-12-02,2143080.57,3.452,50.19,8.523,188.5024346,6428.59,,3657.58,2939.92,34955.25,2026-07-13 13:10:02.082 -0700
14,2011-12-09,2470581.29,3.415,46.57,8.523,188.6544692,7297.72,15.00,342.71,4849.00,7509.90,2026-07-13 13:10:02.082 -0700
14,2011-12-16,2594363.09,3.413,39.93,8.523,188.7979349,5398.47,6.12,881.17,290.64,6390.47,2026-07-13 13:10:02.082 -0700
14,2011-12-23,3369068.99,3.389,42.27,8.523,188.9299752,924.14,112.73,2127.77,80.02,4638.81,2026-07-13 13:10:02.082 -0700
14,2011-12-30,1914148.89,3.389,37.79,8.523,189.0620155,7844.31,70574.85,312.98,1559.84,2851.33,2026-07-13 13:10:02.082 -0700
14,2012-01-06,1859144.96,3.422,35.88,8.424,189.1940558,10428.95,39234.09,839.74,981.17,15911.56,2026-07-13 13:10:02.082 -0700
14,2012-01-13,1696248.27,3.513,41.18,8.424,189.3260962,4605.80,21593.85,636.54,727.57,4054.79,2026-07-13 13:10:02.082 -0700
14,2012-01-20,1789113.32,3.533,31.85,8.424,189.4214733,5037.95,4952.93,860.90,2560.08,5386.74,2026-07-13 13:10:02.082 -0700
14,2012-01-27,1595362.27,3.567,37.93,8.424,189.5168505,3468.31,2195.14,689.52,252.01,2128.36,2026-07-13 13:10:02.082 -0700
14,2012-02-03,1877410.36,3.617,42.96,8.424,189.6122277,78124.50,4232.19,788.56,46081.94,14550.73,2026-07-13 13:10:02.082 -0700
14,2012-02-10,2077256.24,3.640,37.00,8.424,189.7076048,17118.97,6533.16,285.82,11597.23,6174.43,2026-07-13 13:10:02.082 -0700
14,2012-02-17,2020550.99,3.695,36.85,8.424,189.8424834,23664.75,13769.67,143.36,11965.70,10506.12,2026-07-13 13:10:02.082 -0700
14,2012-02-24,1875040.16,3.739,42.86,8.424,190.0069881,15074.23,8644.89,4.20,4450.84,7278.87,2026-07-13 13:10:02.082 -0700
14,2012-03-02,1926004.99,3.816,41.55,8.424,190.1714927,20212.56,1991.38,46.67,11970.80,6876.57,2026-07-13 13:10:02.082 -0700
14,2012-03-09,2020839.31,3.848,45.52,8.424,190.3359973,15710.87,1050.48,1.49,2302.28,2702.96,2026-07-13 13:10:02.082 -0700
14,2012-03-16,1941040.50,3.862,50.56,8.424,190.4618964,6021.47,280.43,5.50,1814.50,1581.84,2026-07-13 13:10:02.082 -0700
14,2012-03-23,1893447.71,3.900,59.45,8.424,190.5363213,4718.70,348.81,6.85,353.11,3726.39,2026-07-13 13:10:02.082 -0700
14,2012-03-30,1905033.01,3.953,50.04,8.424,190.6107463,11267.80,185.80,8.84,1152.46,2509.18,2026-07-13 13:10:02.082 -0700
14,2012-04-06,2376022.26,3.996,49.73,8.567,190.6851712,8376.85,,81.19,3578.40,4857.19,2026-07-13 13:10:02.082 -0700
14,2012-04-13,1912909.69,4.044,51.83,8.567,190.7595962,5236.77,13739.76,51.75,984.02,2638.42,2026-07-13 13:10:02.082 -0700
14,2012-04-20,1875686.44,4.027,63.13,8.567,190.8138013,32124.49,6870.09,100.15,2213.04,3706.04,2026-07-13 13:10:02.082 -0700
14,2012-04-27,1784029.95,4.004,53.20,8.567,190.8680064,3548.09,0.35,45.88,78.21,4193.26,2026-07-13 13:10:02.082 -0700
14,2012-05-04,1949354.29,3.951,55.21,8.567,190.9222115,21068.05,,128.13,5490.93,2764.55,2026-07-13 13:10:02.082 -0700
14,2012-05-11,1987531.05,3.889,61.24,8.567,190.9764167,10626.27,,131.11,1664.04,10557.13,2026-07-13 13:10:02.082 -0700
14,2012-05-18,1932233.17,3.848,66.30,8.567,190.9964479,8818.97,,8.88,1297.39,3330.23,2026-07-13 13:10:02.082 -0700
14,2012-05-25,2030869.61,3.798,67.21,8.567,191.0028096,11421.79,,634.52,1071.25,3204.72,2026-07-13 13:10:02.082 -0700
14,2012-06-01,2049485.49,3.742,74.48,8.567,191.0091712,7765.54,11.00,185.64,2473.30,2603.92,2026-07-13 13:10:02.082 -0700
14,2012-06-08,2099615.88,3.689,64.30,8.567,191.0155329,4636.10,570.20,172.70,1103.04,8024.53,2026-07-13 13:10:02.082 -0700
14,2012-06-15,1905733.68,3.620,71.93,8.567,191.0299731,10737.66,423.40,5.06,1904.52,3823.07,2026-07-13 13:10:02.082 -0700
14,2012-06-22,1660228.88,3.564,74.22,8.567,191.0646096,10291.35,317.00,4.30,3292.07,6115.51,2026-07-13 13:10:02.082 -0700
14,2012-06-29,1591835.02,3.506,75.22,8.567,191.0992462,4575.30,211.70,,304.94,2686.11,2026-07-13 13:10:02.082 -0700
14,2012-07-06,1862128.95,3.475,82.99,8.684,191.1338827,7024.93,416.30,83.47,6927.24,6002.43,2026-07-13 13:10:02.082 -0700
14,2012-07-13,1544422.35,3.523,79.97,8.684,191.1685192,9158.47,-2.50,5.37,4516.68,2574.55,2026-07-13 13:10:02.082 -0700
14,2012-07-20,1553250.16,3.567,78.89,8.684,191.1670428,4564.87,58.48,19.69,1418.34,3764.15,2026-07-13 13:10:02.082 -0700
14,2012-07-27,1479514.66,3.647,77.20,8.684,191.1655664,4945.52,113.66,4.10,10751.35,3298.31,2026-07-13 13:10:02.082 -0700
14,2012-08-03,1656886.46,3.654,76.58,8.684,191.1640900,17465.29,37.82,110.80,13149.34,5089.95,2026-07-13 13:10:02.082 -0700
14,2012-08-10,1648570.03,3.722,78.65,8.684,191.1626135,32432.09,23.68,32.44,4309.81,3570.81,2026-07-13 13:10:02.082 -0700
14,2012-08-17,1660433.30,3.807,75.71,8.684,191.2284919,4625.55,62.50,5.84,2100.73,2663.23,2026-07-13 13:10:02.082 -0700
14,2012-08-24,1621841.33,3.834,72.62,8.684,191.3448865,6647.88,34.56,255.31,6931.80,9414.10,2026-07-13 13:10:02.082 -0700
14,2012-08-31,1613342.19,3.867,75.09,8.684,191.4612810,24718.73,9.94,120.98,14110.32,3332.99,2026-07-13 13:10:02.082 -0700
14,2012-09-07,1904512.34,3.911,75.70,8.684,191.5776756,6623.84,6.97,34.35,2720.17,5498.39,2026-07-13 13:10:02.082 -0700
14,2012-09-14,1554794.22,3.948,67.87,8.684,191.6998500,11320.02,,28.20,855.45,1743.58,2026-07-13 13:10:02.082 -0700
14,2012-09-21,1565352.46,4.038,65.32,8.684,191.8567038,21474.27,98.28,29.88,1924.92,15282.51,2026-07-13 13:10:02.082 -0700
14,2012-09-28,1522512.20,3.997,64.88,8.684,192.0135577,3816.64,38.19,8.16,2545.14,3536.04,2026-07-13 13:10:02.082 -0700
14,2012-10-05,1687592.16,3.985,64.89,8.667,192.1704115,9219.05,,12.04,3592.00,3300.66,2026-07-13 13:10:02.082 -0700
14,2012-10-12,1639585.61,4.000,54.47,8.667,192.3272654,3214.56,,20.28,822.73,7207.70,2026-07-13 13:10:02.082 -0700
14,2012-10-19,1590274.72,3.969,56.47,8.667,192.3308542,4192.74,,17.46,1076.25,3839.99,2026-07-13 13:10:02.082 -0700
14,2012-10-26,1704357.62,3.882,58.85,8.667,192.3088989,9258.41,99.19,117.84,1489.28,1433.31,2026-07-13 13:10:02.082 -0700
15,2010-02-05,652122.44,2.954,19.83,8.350,131.5279032,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-02-12,682447.10,2.940,22.00,8.350,131.5866129,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-02-19,660838.75,2.909,27.54,8.350,131.6370000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-02-26,564883.20,2.910,29.87,8.350,131.6860000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-03-05,605325.43,2.919,31.79,8.350,131.7350000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-03-12,604173.59,2.938,41.39,8.350,131.7840000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-03-19,593710.67,2.960,44.69,8.350,131.8242903,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-03-26,592111.49,2.963,39.53,8.350,131.8631290,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-04-02,718470.71,2.957,45.27,8.185,131.9019677,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-04-09,634605.77,2.992,57.77,8.185,131.9408065,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-04-16,641208.65,3.010,49.63,8.185,131.9809000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-04-23,643097.60,3.021,46.54,8.185,132.0226667,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-04-30,570791.11,3.042,49.09,8.185,132.0644333,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-05-07,661348.88,3.095,63.16,8.185,132.1062000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-05-14,594385.20,3.112,47.13,8.185,132.1521290,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-05-21,616598.10,3.096,59.09,8.185,132.2230323,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-05-28,744772.88,3.046,70.61,8.185,132.2939355,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-06-04,693192.50,3.006,69.99,8.185,132.3648387,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-06-11,619337.29,2.972,61.04,8.185,132.4357419,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-06-18,652329.53,2.942,65.83,8.185,132.4733333,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-06-25,672194.03,2.958,72.79,8.185,132.4976000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-07-02,709337.11,2.958,66.13,8.099,132.5218667,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-07-09,691497.62,2.940,77.33,8.099,132.5461333,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-07-16,633203.69,2.933,72.83,8.099,132.5667742,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-07-23,598553.43,2.924,73.20,8.099,132.5825806,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-07-30,619224.06,2.932,72.04,8.099,132.5983871,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-08-06,639651.24,2.942,72.70,8.099,132.6141935,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-08-13,622437.08,2.923,72.17,8.099,132.6300000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-08-20,637090.44,2.913,71.10,8.099,132.6616129,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-08-27,649791.15,2.885,65.07,8.099,132.6932258,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-09-03,638647.21,2.860,73.17,8.099,132.7248387,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-09-10,641965.20,2.837,62.36,8.099,132.7564516,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-09-17,583210.87,2.846,57.94,8.099,132.7670667,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-09-24,548542.47,2.837,62.53,8.099,132.7619333,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-10-01,566945.95,2.840,59.69,8.067,132.7568000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-10-08,591603.79,2.903,52.19,8.067,132.7516667,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-10-15,577011.26,2.999,49.96,8.067,132.7633548,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-10-22,600395.73,3.049,47.10,8.067,132.8170968,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-10-29,598301.50,3.055,55.09,8.067,132.8708387,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-11-05,612987.64,3.049,40.29,8.067,132.9245806,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-11-12,619639.74,3.065,39.63,8.067,132.9783226,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-11-19,608200.81,3.138,44.10,8.067,132.9172000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-11-26,1120018.92,3.186,40.71,8.067,132.8369333,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-12-03,754134.95,3.200,36.00,8.067,132.7566667,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-12-10,847294.04,3.255,23.97,8.067,132.6764000,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-12-17,983825.15,3.301,25.30,8.067,132.6804516,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-12-24,1368318.17,3.309,25.07,8.067,132.7477419,,,,,,2026-07-13 13:10:02.082 -0700
15,2010-12-31,543754.17,3.336,26.54,8.067,132.8150323,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-01-07,509640.77,3.351,30.53,7.771,132.8823226,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-01-14,479424.20,3.367,19.53,7.771,132.9510645,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-01-21,487311.03,3.391,21.84,7.771,133.0285161,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-01-28,481119.60,3.402,19.61,7.771,133.1059677,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-02-04,556550.85,3.400,20.69,7.771,133.1834194,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-02-11,582864.35,3.416,21.64,7.771,133.2608710,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-02-18,649993.50,3.420,33.06,7.771,133.3701429,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-02-25,547564.09,3.452,20.87,7.771,133.4921429,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-03-04,573374.49,3.605,28.16,7.771,133.6141429,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-03-11,537035.28,3.752,34.27,7.771,133.7361429,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-03-18,551553.99,3.796,40.23,7.771,133.8492258,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-03-25,527389.28,3.789,32.63,7.771,133.9587419,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-04-01,542556.05,3.811,30.34,7.658,134.0682581,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-04-08,587370.81,3.895,40.94,7.658,134.1777742,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-04-15,607691.36,3.981,48.63,7.658,134.2784667,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-04-22,655318.26,4.061,41.37,7.658,134.3571000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-04-29,560764.41,4.117,55.46,7.658,134.4357333,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-05-06,630522.67,4.192,49.87,7.658,134.5143667,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-05-13,630482.91,4.211,57.07,7.658,134.5930000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-05-20,593941.90,4.202,57.19,7.658,134.6803871,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-05-27,636193.24,4.134,65.87,7.658,134.7677742,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-06-03,695396.19,4.069,69.80,7.658,134.8551613,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-06-10,642679.81,4.025,69.86,7.658,134.9425484,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-06-17,639928.85,3.989,63.90,7.658,135.0837333,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-06-24,656594.95,3.964,69.96,7.658,135.2652667,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-07-01,674669.16,3.916,67.43,7.806,135.4468000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-07-08,635118.48,3.886,73.47,7.806,135.6283333,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-07-15,624114.56,3.915,73.34,7.806,135.7837419,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-07-22,607475.44,3.972,79.97,7.806,135.8738387,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-07-29,577511.02,4.004,74.67,7.806,135.9639355,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-08-05,607961.21,4.020,73.63,7.806,136.0540323,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-08-12,590836.37,3.995,70.63,7.806,136.1441290,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-08-19,599488.98,3.942,70.41,7.806,136.1831290,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-08-26,605413.17,3.906,69.19,7.806,136.2136129,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-09-02,649159.68,3.879,67.63,7.806,136.2440968,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-09-09,607593.51,3.930,67.59,7.806,136.2745806,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-09-16,545052.34,3.937,62.10,7.806,136.3145000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-09-23,545570.86,3.899,59.00,7.806,136.3670000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-09-30,521297.31,3.858,64.87,7.806,136.4195000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-10-07,579068.88,3.775,51.24,7.866,136.4720000,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-10-14,537300.94,3.744,61.30,7.866,136.5150968,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-10-21,603318.89,3.757,51.67,7.866,136.5017742,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-10-28,589842.69,3.757,45.54,7.866,136.4884516,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-11-04,615121.78,3.738,43.39,7.866,136.4751290,,,,,,2026-07-13 13:10:02.082 -0700
15,2011-11-11,618949.82,3.719,47.13,7.866,136.4618065,9727.57,4267.72,617.98,1236.64,2067.74,2026-07-13 13:10:02.082 -0700
15,2011-11-18,597856.51,3.717,46.53,7.866,136.4666667,3668.40,615.27,49.57,946.20,4393.97,2026-07-13 13:10:02.082 -0700
15,2011-11-25,1066478.10,3.689,41.10,7.866,136.4788000,299.72,54.94,67073.91,34.22,171.76,2026-07-13 13:10:02.082 -0700
15,2011-12-02,699028.66,3.666,45.67,7.866,136.4909333,3751.34,191.82,6485.06,1803.17,16136.43,2026-07-13 13:10:02.082 -0700
15,2011-12-09,764565.55,3.627,38.53,7.866,136.5030667,3581.98,193.94,75.62,1713.45,5227.94,2026-07-13 13:10:02.082 -0700
15,2011-12-16,870415.49,3.611,35.49,7.866,136.5335161,2176.13,19.00,158.53,925.45,1273.02,2026-07-13 13:10:02.082 -0700
15,2011-12-23,1182691.87,3.587,34.93,7.866,136.5883871,260.78,7.27,1120.42,80.13,622.48,2026-07-13 13:10:02.082 -0700
15,2011-12-30,603460.79,3.566,31.44,7.866,136.6432581,3248.40,31122.20,111.35,605.88,3474.84,2026-07-13 13:10:02.082 -0700
15,2012-01-06,516087.65,3.585,30.24,7.943,136.6981290,5597.99,17413.82,18.80,646.20,3098.77,2026-07-13 13:10:02.082 -0700
15,2012-01-13,454183.42,3.666,36.26,7.943,136.7530000,1684.66,8959.27,1.00,487.76,542.90,2026-07-13 13:10:02.082 -0700
15,2012-01-20,492721.85,3.705,21.39,7.943,136.8564194,2637.43,3151.32,,265.47,2257.53,2026-07-13 13:10:02.082 -0700
15,2012-01-27,466045.63,3.737,30.87,7.943,136.9598387,875.81,2072.02,,58.58,1418.14,2026-07-13 13:10:02.082 -0700
15,2012-02-03,523831.64,3.796,35.30,7.943,137.0632581,25565.53,3425.96,56.72,19303.94,3230.99,2026-07-13 13:10:02.082 -0700
15,2012-02-10,628218.22,3.826,31.91,7.943,137.1666774,5140.44,5527.21,10.39,9439.38,6371.82,2026-07-13 13:10:02.082 -0700
15,2012-02-17,598502.83,3.874,30.26,7.943,137.2583103,17822.56,7914.95,1.76,11094.94,4922.19,2026-07-13 13:10:02.082 -0700
15,2012-02-24,561137.06,3.917,33.18,7.943,137.3411034,6881.03,5859.12,1.00,3607.57,4147.13,2026-07-13 13:10:02.082 -0700
15,2012-03-02,541292.64,3.983,33.24,7.943,137.4238966,11611.99,1749.22,27.40,7977.50,2327.04,2026-07-13 13:10:02.082 -0700
15,2012-03-09,545120.67,4.021,36.97,7.943,137.5066897,7926.63,615.68,1.49,2126.98,2194.94,2026-07-13 13:10:02.082 -0700
15,2012-03-16,570611.23,4.021,47.42,7.943,137.5843871,3518.76,104.88,2.98,797.26,1364.77,2026-07-13 13:10:02.082 -0700
15,2012-03-23,565481.88,4.054,58.92,7.943,137.6552903,7318.86,118.73,0.50,3744.04,1224.93,2026-07-13 13:10:02.082 -0700
15,2012-03-30,557547.25,4.098,42.65,7.943,137.7261935,4292.70,72.67,3.00,1169.95,2965.23,2026-07-13 13:10:02.082 -0700
15,2012-04-06,659950.36,4.143,40.01,8.150,137.7970968,8567.95,,46.32,1144.78,3518.73,2026-07-13 13:10:02.082 -0700
15,2012-04-13,558585.13,4.187,43.52,8.150,137.8680000,3408.63,3269.14,13.58,1547.19,1809.75,2026-07-13 13:10:02.082 -0700
15,2012-04-20,534780.57,4.170,54.47,8.150,137.9230667,4577.67,1678.35,5.90,1094.79,1830.84,2026-07-13 13:10:02.082 -0700
15,2012-04-27,527402.62,4.163,41.57,8.150,137.9781333,1863.53,,9.82,192.32,1271.70,2026-07-13 13:10:02.082 -0700
15,2012-05-04,577868.38,4.124,51.04,8.150,138.0332000,8300.37,,110.97,3056.54,1610.94,2026-07-13 13:10:02.082 -0700
15,2012-05-11,579539.95,4.055,54.23,8.150,138.0882667,11017.00,,11.17,1287.37,2683.72,2026-07-13 13:10:02.082 -0700
15,2012-05-18,600050.98,4.029,58.84,8.150,138.1065806,5226.88,,8.93,546.11,1281.16,2026-07-13 13:10:02.082 -0700
15,2012-05-25,693780.42,3.979,67.97,8.150,138.1101935,6258.04,,482.11,928.64,1315.99,2026-07-13 13:10:02.082 -0700
15,2012-06-01,663971.26,3.915,67.61,8.150,138.1138065,3762.00,22.80,41.98,1170.77,2160.94,2026-07-13 13:10:02.082 -0700
15,2012-06-08,611390.67,3.871,59.35,8.150,138.1174194,4658.21,269.00,0.19,399.04,3998.90,2026-07-13 13:10:02.082 -0700
15,2012-06-15,636737.65,3.786,67.70,8.150,138.1295333,3453.42,478.60,0.01,404.11,3862.90,2026-07-13 13:10:02.082 -0700
15,2012-06-22,687085.60,3.722,74.28,8.150,138.1629000,3816.09,1314.00,,667.31,2567.00,2026-07-13 13:10:02.082 -0700
15,2012-06-29,624099.48,3.667,68.91,8.150,138.1962667,3076.48,589.40,,1770.01,2113.30,2026-07-13 13:10:02.082 -0700
15,2012-07-06,678024.75,3.646,74.64,8.193,138.2296333,4916.59,270.10,24.22,1747.41,2772.41,2026-07-13 13:10:02.082 -0700
15,2012-07-13,591335.50,3.689,72.62,8.193,138.2630000,3376.03,189.60,50.02,942.78,753.32,2026-07-13 13:10:02.082 -0700
15,2012-07-20,592369.22,3.732,75.31,8.193,138.2331935,1131.83,179.69,31.31,274.96,1321.82,2026-07-13 13:10:02.082 -0700
15,2012-07-27,571190.83,3.820,73.90,8.193,138.2033871,2403.14,122.34,0.87,2132.06,1082.90,2026-07-13 13:10:02.082 -0700
15,2012-08-03,590739.62,3.819,73.13,8.193,138.1735806,7251.41,216.62,0.48,4906.29,1420.37,2026-07-13 13:10:02.082 -0700
15,2012-08-10,590453.63,3.863,73.99,8.193,138.1437742,15384.57,19.31,100.34,1649.99,1552.05,2026-07-13 13:10:02.082 -0700
15,2012-08-17,579738.20,3.963,70.29,8.193,138.1857097,3690.95,10.66,0.30,788.18,1176.04,2026-07-13 13:10:02.082 -0700
15,2012-08-24,606210.77,3.997,66.98,8.193,138.2814516,3669.07,-6.69,,2813.59,1610.18,2026-07-13 13:10:02.082 -0700
15,2012-08-31,610185.32,4.026,71.42,8.193,138.3771935,5501.66,135.77,27.69,1513.49,2862.32,2026-07-13 13:10:02.082 -0700
15,2012-09-07,587259.82,4.076,71.61,8.193,138.4729355,7925.48,13.20,15.69,1684.30,1941.32,2026-07-13 13:10:02.082 -0700
15,2012-09-14,527509.76,4.088,65.44,8.193,138.5673000,5163.64,,1.49,922.73,3154.77,2026-07-13 13:10:02.082 -0700
15,2012-09-21,533161.64,4.203,60.34,8.193,138.6534000,3412.14,91.00,28.50,118.17,1880.31,2026-07-13 13:10:02.082 -0700
15,2012-09-28,553901.97,4.158,57.13,8.193,138.7395000,5223.97,19.73,0.66,1260.77,5490.76,2026-07-13 13:10:02.082 -0700
